#timestamp [s],w_RS_S_x [rad s^-1],w_RS_S_y [rad s^-1],w_RS_S_z [rad s^-1],a_RS_S_x [m s^-2],a_RS_S_y [m s^-2],a_RS_S_z [m s^-2]
1.530000,0.008752397,-0.023499702,0.020766764,-1.743628716,-0.897724340,-9.459428919
1.535000,0.016027554,-0.030016803,0.015767067,-1.759545549,-0.902804958,-9.467063405
1.540000,0.011287160,-0.026888235,0.018296018,-1.749096540,-0.902368604,-9.443084544
1.545000,0.003341256,-0.025110667,0.019143708,-1.751698010,-0.910159812,-9.459625503
1.550000,0.010970609,-0.026221741,0.018595834,-1.759987950,-0.908666840,-9.451077061
1.555000,0.012886319,-0.025452735,0.020589022,-1.767613961,-0.906267146,-9.451513728
1.560000,0.010307534,-0.023698682,0.019269400,-1.777055970,-0.926137302,-9.448010786
1.565000,0.004793949,-0.022474179,0.021851701,-1.765376374,-0.908916092,-9.458585895
1.570000,0.007051799,-0.022515721,0.015938810,-1.772470821,-0.895195801,-9.441440613
1.575000,0.009654812,-0.026659802,0.019617043,-1.776608083,-0.908002666,-9.456667720
1.580000,0.009927586,-0.022976674,0.021262544,-1.769867697,-0.913768692,-9.453262622
1.585000,0.005471447,-0.023861040,0.021402949,-1.770996013,-0.908143801,-9.473122984
1.590000,0.005622262,-0.024151649,0.015716807,-1.784566640,-0.918858903,-9.455514629
1.595000,0.010486359,-0.024068751,0.012873714,-1.776590075,-0.911673567,-9.444498920
1.600000,0.009234521,-0.026947559,0.020061961,-1.779173916,-0.914799547,-9.449145154
1.605000,0.007009123,-0.025664322,0.022708125,-1.784445725,-0.916710510,-9.446938996
1.610000,0.008940354,-0.024085894,0.016187968,-1.779688037,-0.918652933,-9.442674574
1.615000,0.007260794,-0.017403633,0.020171161,-1.789198815,-0.919567200,-9.454044758
1.620000,0.008789525,-0.025392016,0.014531894,-1.782363625,-0.913010733,-9.443531184
1.625000,0.005480584,-0.023608347,0.015773973,-1.784304004,-0.926894196,-9.448392441
1.630000,0.012084990,-0.022862269,0.019841227,-1.789368682,-0.910832572,-9.448154203
1.635000,0.010275173,-0.026127135,0.019396996,-1.788506518,-0.906991138,-9.447561114
1.640000,0.005255168,-0.019764968,0.020817004,-1.808086884,-0.924697632,-9.442065096
1.645000,0.004119754,-0.026965045,0.019396518,-1.802793559,-0.926790161,-9.448151178
1.650000,0.004314135,-0.025069086,0.021058095,-1.814398420,-0.930277683,-9.449004127
1.655000,0.007043230,-0.019002952,0.016926835,-1.811824945,-0.918167583,-9.434868557
1.660000,0.003808861,-0.021464536,0.019378432,-1.796882678,-0.917999872,-9.444755055
1.665000,0.007671395,-0.020281054,0.021160438,-1.812328414,-0.923790516,-9.451003388
1.670000,0.003607618,-0.022800242,0.018223896,-1.824052531,-0.922310016,-9.443103802
1.675000,0.005157822,-0.024988126,0.021728561,-1.813366405,-0.925280172,-9.432501617
1.680000,0.000335789,-0.020220473,0.019360389,-1.821471383,-0.923148014,-9.427508147
1.685000,0.006138827,-0.018597029,0.021505500,-1.818454140,-0.926461955,-9.441228024
1.690000,0.004974743,-0.016485712,0.016256476,-1.828348475,-0.926893904,-9.436981796
1.695000,0.002992539,-0.019274909,0.024923733,-1.819754775,-0.924193392,-9.435026923
1.700000,0.007522074,-0.019691311,0.023296508,-1.832385720,-0.930570763,-9.446740078
1.705000,0.004596454,-0.022904239,0.020124001,-1.826775694,-0.922835636,-9.433262743
1.710000,0.004336195,-0.019881687,0.018004387,-1.826789399,-0.934294815,-9.447339505
1.715000,0.008476072,-0.016107640,0.023276578,-1.825081930,-0.922562640,-9.438249525
1.720000,0.003769530,-0.017859394,0.021450735,-1.839533195,-0.916728132,-9.436358526
1.725000,0.009605222,-0.013682886,0.019206094,-1.834350781,-0.927114580,-9.436182910
1.730000,0.002674543,-0.021425748,0.023323650,-1.847342026,-0.923918801,-9.429516529
1.735000,0.002845702,-0.019303091,0.017877134,-1.852255957,-0.930209365,-9.432053684
1.740000,0.001982330,-0.017993468,0.015625274,-1.836176223,-0.923217661,-9.432019136
1.745000,0.003138474,-0.015802702,0.015576545,-1.840307693,-0.923361125,-9.440727933
1.750000,0.003878526,-0.017437378,0.015317227,-1.847838581,-0.925403384,-9.423616147
1.755000,0.006035698,-0.017500821,0.016087716,-1.848607301,-0.925825920,-9.439060832
1.760000,0.001546092,-0.018427054,0.016847737,-1.851395164,-0.918158786,-9.422664079
1.765000,0.006799236,-0.013874551,0.019093614,-1.853308036,-0.927619339,-9.437009231
1.770000,0.003870838,-0.020151694,0.023283406,-1.850736955,-0.931933593,-9.434686548
1.775000,0.001675743,-0.016051641,0.021445024,-1.865982078,-0.920786989,-9.424404883
1.780000,0.003557205,-0.016257164,0.018090233,-1.863373878,-0.918003995,-9.423717683
1.785000,0.003402028,-0.018300474,0.018825051,-1.862333542,-0.926359611,-9.435657664
1.790000,0.001133157,-0.017519043,0.021353897,-1.844749746,-0.925716948,-9.438281817
1.795000,0.004517021,-0.018842131,0.017384375,-1.866774458,-0.933700904,-9.429846910
1.800000,0.001447438,-0.014489129,0.022876108,-1.869956302,-0.920723833,-9.429300815
1.805000,0.002711721,-0.013941035,0.018881142,-1.868291609,-0.929737344,-9.429434005
1.810000,0.001601613,-0.016079966,0.022855337,-1.864548581,-0.935758570,-9.432097902
1.815000,0.003847144,-0.013362896,0.022515302,-1.866245587,-0.931663398,-9.423279336
1.820000,0.002779642,-0.013553279,0.019325150,-1.867097961,-0.922684920,-9.432909532
1.825000,0.005161659,-0.018772547,0.020060756,-1.868896930,-0.934710915,-9.414241646
1.830000,0.000183815,-0.011339649,0.018515743,-1.873854654,-0.926902036,-9.425179245
1.835000,0.000913122,-0.018195704,0.019761482,-1.878457068,-0.928401687,-9.431040517
1.840000,0.005051711,-0.014249611,0.020745326,-1.871521185,-0.928226823,-9.410222309
1.845000,0.004668255,-0.013174648,0.022652653,-1.877287138,-0.919686451,-9.427097141
1.850000,0.001933869,-0.012502037,0.026421647,-1.886911404,-0.929933034,-9.436938880
1.855000,0.002480180,-0.015753383,0.022067926,-1.882630583,-0.918965694,-9.411167244
1.860000,0.005085592,-0.015283998,0.019584729,-1.880448975,-0.922429821,-9.417316280
1.865000,-0.007418925,-0.011316432,0.016884639,-1.885283587,-0.923129627,-9.428512022
1.870000,0.006279947,-0.012542235,0.018847460,-1.881927568,-0.929215172,-9.425211522
1.875000,-0.003777778,-0.014519129,0.020530783,-1.892352084,-0.941335549,-9.423902643
1.880000,-0.000794114,-0.012791251,0.016488924,-1.880237056,-0.924793455,-9.419140831
1.885000,-0.002545899,-0.010919605,0.023738716,-1.888680867,-0.940186779,-9.418956766
1.890000,0.001795873,-0.011590357,0.020186945,-1.884821828,-0.927695297,-9.424687151
1.895000,0.001684267,-0.011403930,0.025567802,-1.893722502,-0.937498980,-9.420751088
1.900000,-0.000913906,-0.012951910,0.017456359,-1.895202251,-0.928085170,-9.412038574
1.905000,0.002642172,-0.010208628,0.023819733,-1.893862478,-0.929168825,-9.418826082
1.910000,0.006039131,-0.008622715,0.020451561,-1.879327726,-0.917140662,-9.420701317
1.915000,0.000724995,-0.013529837,0.021812963,-1.906035598,-0.910376336,-9.427161654
1.920000,0.003373178,-0.013273931,0.020447666,-1.894905483,-0.926653691,-9.410229368
1.925000,-0.001956204,-0.013103504,0.017082301,-1.892720508,-0.919132423,-9.424698633
1.930000,0.002620463,-0.010301887,0.022594276,-1.894614018,-0.921278537,-9.422667438
1.935000,-0.001560181,-0.010588096,0.020833261,-1.904746083,-0.930853212,-9.424698137
1.940000,-0.003262640,-0.012539400,0.020243203,-1.906003309,-0.933575915,-9.414970156
1.945000,-0.001015184,-0.013663064,0.020835927,-1.901812739,-0.930422107,-9.414397057
1.950000,0.005316860,-0.011038210,0.024115254,-1.910494181,-0.925774839,-9.435805069
1.955000,0.001917816,-0.014250716,0.022738710,-1.890100718,-0.920851056,-9.410921735
1.960000,-0.000941089,-0.010268874,0.020345997,-1.926913522,-0.927731746,-9.404345309
1.965000,-0.002277662,-0.011378589,0.017529777,-1.911676594,-0.925680766,-9.423793222
1.970000,-0.003909988,-0.009883561,0.024368987,-1.907357844,-0.921390835,-9.422078518
1.975000,-0.003568540,-0.009946303,0.023329773,-1.903136005,-0.935316354,-9.412569230
1.980000,-0.002943496,-0.009341904,0.026084687,-1.910414655,-0.919923328,-9.427073258
1.985000,0.001575808,-0.011410833,0.023749622,-1.923862592,-0.922293679,-9.423630019
1.990000,-0.004342958,-0.008620864,0.015941607,-1.906035221,-0.925285827,-9.419606058
1.995000,-0.001686332,-0.006996417,0.022539499,-1.912862373,-0.918337827,-9.415837697
2.000000,-0.002403709,-0.004601722,0.026530346,-1.917274799,-0.919646302,-9.414494094
2.005000,-0.002902910,-0.009034619,0.022329395,-1.912332996,-0.914995686,-9.416319056
2.010000,-0.003063532,-0.005288837,0.025003005,-1.922736453,-0.924346776,-9.424394699
2.015000,0.002627228,-0.007296470,0.020712430,-1.926457848,-0.917355166,-9.406375459
2.020000,0.002127474,-0.008808489,0.025809629,-1.929459187,-0.921216713,-9.425742400
2.025000,-0.000506478,-0.010485329,0.022382111,-1.922824104,-0.925081175,-9.423549784
2.030000,-0.010338701,-0.014207145,0.023009399,-1.928448243,-0.926324335,-9.415790073
2.035000,-0.005518926,-0.009177267,0.020465285,-1.917229796,-0.912535581,-9.418370531
2.040000,-0.002704613,-0.009456085,0.021220164,-1.913868805,-0.925638086,-9.422081707
2.045000,0.000432043,-0.004024850,0.022451491,-1.928405735,-0.903368533,-9.425086153
2.050000,0.002191094,-0.009653256,0.017951057,-1.924356371,-0.919177451,-9.413788273
2.055000,-0.007392012,-0.005540982,0.022694064,-1.921188479,-0.927582008,-9.414582715
2.060000,-0.000349670,-0.006136425,0.021476240,-1.929495061,-0.922387790,-9.409312609
2.065000,-0.002031505,-0.006304699,0.023359924,-1.927908092,-0.905842174,-9.405622721
2.070000,-0.001950715,-0.004663380,0.015837713,-1.930734094,-0.909564590,-9.406268392
2.075000,-0.003627171,-0.008639570,0.024777446,-1.927371871,-0.920914584,-9.411806479
2.080000,-0.001437245,-0.007005438,0.023216721,-1.921419506,-0.915945656,-9.410492684
2.085000,0.002922680,-0.001279772,0.022796988,-1.936360972,-0.917652379,-9.414262659
2.090000,-0.005198288,-0.008316679,0.025637705,-1.937390474,-0.918293948,-9.418698965
2.095000,-0.006340141,-0.004755611,0.021072778,-1.934372305,-0.916348338,-9.420692423
2.100000,-0.000689808,-0.009673072,0.023625264,-1.944370411,-0.911916055,-9.417932380
2.105000,-0.006794230,-0.007372413,0.022358163,-1.932586539,-0.912123093,-9.417334119
2.110000,0.003173701,-0.005428018,0.023598314,-1.929654136,-0.922190754,-9.415321609
2.115000,-0.010378293,-0.004607970,0.023197211,-1.940394439,-0.913444021,-9.415126953
2.120000,-0.005028267,-0.004536006,0.019080426,-1.941035279,-0.908747495,-9.404909279
2.125000,-0.008465753,-0.004250701,0.023611726,-1.934090201,-0.911205232,-9.421905425
2.130000,-0.003297369,-0.004316877,0.024711531,-1.926754923,-0.905943048,-9.415947027
2.135000,-0.000352066,-0.005123910,0.020191006,-1.937645081,-0.902274753,-9.428177734
2.140000,-0.003265418,-0.007286808,0.022507346,-1.946251205,-0.901578337,-9.417597085
2.145000,-0.012707985,-0.003868527,0.024861401,-1.938998291,-0.910082900,-9.406581284
2.150000,-0.004669626,-0.005591850,0.025474522,-1.932633595,-0.905999223,-9.412263595
2.155000,-0.003356148,-0.007810126,0.022777816,-1.937734118,-0.910866432,-9.418162429
2.160000,-0.001489026,-0.005265409,0.025691660,-1.946826833,-0.900982349,-9.408157522
2.165000,-0.001516848,-0.008185529,0.024531062,-1.940897938,-0.905955963,-9.418946908
2.170000,-0.005167298,0.002060038,0.026561712,-1.936323608,-0.905844023,-9.405199166
2.175000,-0.001700552,-0.004309113,0.022126460,-1.952397600,-0.908265305,-9.418301516
2.180000,-0.002824361,-0.008088310,0.024600204,-1.942388540,-0.894909067,-9.418712649
2.185000,-0.008452555,-0.005805657,0.021291900,-1.935424418,-0.913280106,-9.422257067
2.190000,-0.008893652,-0.005433001,0.022941320,-1.935215901,-0.898038758,-9.407539032
2.195000,-0.001621531,-0.006266028,0.022058058,-1.943361722,-0.899537802,-9.418877720
2.200000,-0.004259704,-0.001163693,0.024161542,-1.934403344,-0.889213619,-9.413655355
2.205000,-0.005029060,-0.001986083,0.024078861,-1.940933659,-0.902410256,-9.408741692
2.210000,-0.010237540,-0.003149605,0.023044285,-1.942200529,-0.894683406,-9.411735910
2.215000,-0.004797582,-0.004378886,0.023377625,-1.947164149,-0.887670947,-9.411037802
2.220000,-0.008254140,-0.003148102,0.024486722,-1.948614685,-0.900533921,-9.400643469
2.225000,-0.004563129,0.001479584,0.022648316,-1.943993546,-0.895934285,-9.415899266
2.230000,-0.008950089,-0.008140635,0.025292998,-1.956615586,-0.887759244,-9.405064865
2.235000,-0.001873646,-0.001510851,0.025480195,-1.956155767,-0.897299620,-9.408737208
2.240000,-0.006674645,-0.000285152,0.026074941,-1.957230960,-0.899214306,-9.416305700
2.245000,0.000852796,-0.002443890,0.024250962,-1.941878120,-0.894957899,-9.414498551
2.250000,-0.004029867,-0.000897208,0.024502257,-1.952474791,-0.885597508,-9.416883533
2.255000,-0.000033876,-0.001570241,0.019655301,-1.949267082,-0.883589463,-9.421651070
2.260000,-0.008661514,-0.003068166,0.019903095,-1.945496355,-0.886692343,-9.417744265
2.265000,-0.005485399,0.000470583,0.020413767,-1.950627022,-0.873617658,-9.415954393
2.270000,-0.009787302,-0.000309997,0.025946956,-1.948349159,-0.884680935,-9.412519103
2.275000,-0.002516605,-0.003349517,0.025354232,-1.958226462,-0.882105705,-9.418892170
2.280000,-0.004617601,0.000040904,0.026983533,-1.953803395,-0.892185731,-9.414725778
2.285000,-0.007667169,-0.000528699,0.019852697,-1.958710163,-0.880890030,-9.409807396
2.290000,-0.006595204,0.001956307,0.021095412,-1.938171629,-0.898019753,-9.430619499
2.295000,-0.008705251,-0.000634736,0.023041300,-1.950402891,-0.895891691,-9.412396770
2.300000,-0.008531954,0.000849397,0.024375730,-1.954885613,-0.887066088,-9.413348247
2.305000,-0.006725741,-0.003097602,0.024501777,-1.939761140,-0.886672237,-9.416850654
2.310000,-0.004288335,-0.000712820,0.022258213,-1.942367067,-0.873894169,-9.418136239
2.315000,-0.009338815,-0.003224386,0.025864807,-1.952070814,-0.880069640,-9.420663464
2.320000,-0.006992570,0.004202747,0.025809353,-1.953932200,-0.871865451,-9.418217008
2.325000,-0.010342374,-0.001942898,0.023977839,-1.951979983,-0.875679421,-9.417374183
2.330000,-0.004821143,0.000137199,0.025734315,-1.948780176,-0.869521139,-9.423435478
2.335000,-0.004724861,0.003543828,0.025342772,-1.955127809,-0.881640436,-9.420648540
2.340000,-0.011778393,-0.000370254,0.027482202,-1.958319695,-0.877120855,-9.418192016
2.345000,-0.003595979,-0.000350682,0.026846236,-1.951388158,-0.874798105,-9.407520211
2.350000,-0.004853180,0.001311980,0.025227662,-1.948780965,-0.874011318,-9.421360254
2.355000,-0.014598251,-0.003114620,0.024492156,-1.960910480,-0.864979147,-9.422428527
2.360000,-0.006286651,-0.002118015,0.025216294,-1.949331850,-0.867304432,-9.413906249
2.365000,-0.003183208,0.001037603,0.028478479,-1.954247348,-0.871459134,-9.418252544
2.370000,-0.011439669,0.001747137,0.024573752,-1.934762691,-0.863942646,-9.414491302
2.375000,-0.009710247,0.003633403,0.029071428,-1.956155215,-0.866780084,-9.425099332
2.380000,-0.011981301,0.001717876,0.027521509,-1.963343211,-0.870985136,-9.421736034
2.385000,-0.012272227,0.000899599,0.030275772,-1.952891138,-0.876982083,-9.426653634
2.390000,-0.005331253,0.001962068,0.024776888,-1.954662060,-0.871531860,-9.434465074
2.395000,-0.005096268,0.005724620,0.027489994,-1.957353207,-0.868988694,-9.422448555
2.400000,-0.011113906,0.005061487,0.031594702,-1.951756026,-0.861441716,-9.413836821
2.405000,-0.008809470,-0.000138102,0.027606708,-1.941839111,-0.877381589,-9.422548383
2.410000,-0.011318345,0.005016771,0.024860286,-1.952711656,-0.866113514,-9.418358786
2.415000,-0.012269544,0.001068502,0.026789892,-1.943709510,-0.859300077,-9.408551056
2.420000,-0.004024371,0.003935765,0.021438512,-1.952826822,-0.867735343,-9.420329867
2.425000,-0.004680125,-0.000160530,0.023351198,-1.953231966,-0.856107479,-9.413730137
2.430000,-0.012472049,0.010649056,0.028682875,-1.953430404,-0.853059163,-9.412944399
2.435000,-0.008490595,0.002140201,0.024379851,-1.945664790,-0.856596192,-9.421190261
2.440000,-0.009406420,0.004477657,0.022651130,-1.956788263,-0.844498161,-9.429458752
2.445000,-0.006512724,0.001237019,0.024001458,-1.945439301,-0.847458640,-9.421303807
2.450000,-0.005335509,0.006284140,0.029733210,-1.952903400,-0.849316354,-9.421691070
2.455000,-0.012528857,0.004143001,0.024119421,-1.952988678,-0.851645880,-9.421309601
2.460000,-0.010815459,0.001286415,0.030393321,-1.939028616,-0.855168543,-9.414229844
2.465000,-0.010026240,0.003573399,0.031670001,-1.945422945,-0.855024563,-9.425842594
2.470000,-0.006258309,0.006509794,0.023759291,-1.947081229,-0.846888524,-9.428076138
2.475000,-0.010009609,0.003400228,0.027392481,-1.959001998,-0.839582068,-9.419919646
2.480000,-0.013754380,0.006443575,0.026142774,-1.947297319,-0.848534136,-9.418318192
2.485000,-0.013547957,0.002859118,0.025214035,-1.936493551,-0.859536414,-9.425108378
2.490000,-0.007961162,0.006076146,0.029146069,-1.953044212,-0.851732132,-9.427806000
2.495000,-0.004618046,0.005201084,0.022204762,-1.940451667,-0.844227956,-9.427854456
2.500000,-0.004598750,0.004826988,0.027030281,-1.944805982,-0.848709367,-9.430462687
2.505000,-0.012811716,0.005433715,0.028678600,-1.948990826,-0.831472182,-9.424364578
2.510000,-0.005487312,0.008380783,0.026137013,-1.938566293,-0.841772767,-9.423975517
2.515000,-0.008184886,0.007174193,0.026492534,-1.947578520,-0.833429489,-9.428284935
2.520000,-0.011290063,0.009542842,0.020313105,-1.948203247,-0.840498491,-9.426327243
2.525000,-0.009112295,0.007833375,0.024153367,-1.928962660,-0.837342589,-9.422130510
2.530000,-0.008611496,0.006885081,0.027151530,-1.936583213,-0.829275290,-9.431251026
2.535000,-0.008229825,0.005536963,0.030064187,-1.941177866,-0.839279487,-9.419608016
2.540000,-0.009957778,0.005870886,0.025550811,-1.957979083,-0.834066637,-9.429488504
2.545000,-0.007538113,0.006079269,0.022817073,-1.941948496,-0.812302629,-9.430611440
2.550000,-0.010105915,0.005211491,0.022685010,-1.953171400,-0.820344282,-9.437813245
2.555000,-0.007315462,0.007063356,0.027688180,-1.925568194,-0.841201020,-9.425054005
2.560000,-0.011598111,0.005180116,0.029726022,-1.933228041,-0.823922788,-9.433996244
2.565000,-0.017274159,0.008714605,0.024723187,-1.932485747,-0.820378247,-9.431106809
2.570000,-0.008697251,0.006237791,0.024284793,-1.921720292,-0.829589130,-9.431808389
2.575000,-0.013436707,0.007717190,0.031712849,-1.934946825,-0.819468752,-9.411289779
2.580000,-0.008931382,0.007617275,0.029919251,-1.943460757,-0.818353344,-9.443859650
2.585000,-0.012548663,0.009770295,0.027067312,-1.945614557,-0.818882868,-9.435004789
2.590000,-0.016320137,0.007999295,0.026513842,-1.936941842,-0.811110566,-9.431899592
2.595000,-0.008808435,0.006937794,0.025184808,-1.932444515,-0.821643405,-9.434082114
2.600000,-0.011593137,0.006110744,0.026553541,-1.936937343,-0.810676046,-9.430442451
2.605000,-0.010717100,0.008631667,0.024097804,-1.928790758,-0.817128559,-9.440303730
2.610000,-0.011446272,0.007910090,0.032890570,-1.940721699,-0.817747605,-9.421668760
2.615000,-0.014880298,0.008769516,0.027342986,-1.934039552,-0.806728146,-9.438210958
2.620000,-0.010391195,0.007098156,0.029359579,-1.927970705,-0.804995847,-9.432161451
2.625000,-0.012579520,0.010329047,0.024579222,-1.927136953,-0.800753330,-9.444751948
2.630000,-0.017355357,0.009825021,0.032385183,-1.920601985,-0.809636163,-9.421426181
2.635000,-0.007863606,0.007171563,0.034685706,-1.929286643,-0.805966854,-9.437510333
2.640000,-0.009485479,0.008251343,0.024381077,-1.931181672,-0.800730517,-9.427157076
